device_id,device_name,classification,age_fraction,manufacturer_risk_tier,temperature,vibration,hours_used,failed,true_failure_probability,voltage
52216,AirLife Resuscitation,Cardiovascular Devices,0.647,medium,36.39,2.05,9004.23,1,0.562,216.57
57369,Device Recall  Baxter NonDEHP MicroVolume Extension Set,General Hospital and Personal Use Devices,0.793,medium,32.39,,7610.71,1,0.722,225.71
75273,"Ventak Prizm 2 DR, Contak Renewal and Contak Renewal 2 CRT-Ds, Ventak Prizm AVT, Vitality AVT, Renewal 2 AVT and Renewal 4 AVT.",Cardiovascular Devices,0.582,low,34.34,1.88,6707.65,0,0.417,215.05
22971,Device Recall  InSite,Hematology and Pathology Devices,0.488,low,19.84,,3976.37,0,0.329,208.87
94960,Device Recall  Roche Diagnostics LDL_C,Clinical Chemistry and Clinical Toxicology Devices,0.433,high,18.26,,2685.96,0,0.425,208.22
16225,Device Recall  Covidien Valley Lab,General and Plastic Surgery Devices,0.401,medium,27.59,0.63,1175.96,0,0.319,
14143,Device Recall  Lightspeed  16 CT,Radiology Devices,0.449,high,29.84,1.29,4723.93,0,0.447,219.98
55892,Device Recall  DuraMax,Gastroenterology-Urology Devices,0.1,high,,0.07,356.95,0,0.205,200.91
17480,Device Recall  Smith & Nephew ACUFEX TRUNAV Retrograde Drill 9MM,General and Plastic Surgery Devices,0.408,medium,28.05,0.59,2380.06,0,0.338,
14818,Device Recall  EndoVive 3s Low Profile Balloon Kits,Gastroenterology-Urology Devices,0.314,high,,0.62,1102.39,0,0.336,203.61
56129,Device Recall  Oridion,Anesthesiology Devices,0.221,medium,20.96,,691.53,0,0.202,202.47
49970,Roche cobas e 602 module,Clinical Chemistry and Clinical Toxicology Devices,0.622,high,23.12,,6444.01,1,0.612,216.1
49726,"Siemens brand ACUSON S2000 Ultrasound Systemsand the Advanced SieClearTM spatial,",Radiology Devices,0.612,medium,34.18,2.12,8972.54,1,0.52,225.4
13016,Device Recall  NAMIC (TM) Convenience Kit,Cardiovascular Devices,0.159,high,31.01,0.12,-658.02,0,0.238,202.13
58522,Device Recall  Hemoccult ICT Test Hemoccult ICT (Immunochemical Fecal Occult Blood Test,Hematology and Pathology Devices,0.509,high,21.63,,4385.73,1,0.511,210.12
97219,Device Recall  Acacia IV Extension Set with BD QSyte,General Hospital and Personal Use Devices,0.131,low,19.62,,337.64,0,0.066,200.75
53273,Terumo APS 1,Cardiovascular Devices,0.519,high,33.57,1.01,5633.33,0,0.491,209.48
99744,"Sarns Adult Rigid Intracardiac Sucker; bulk, nonsterile",Cardiovascular Devices,0.645,high,36.12,2.21,8485.99,1,0.635,218.09
22718,Device Recall  Portex,Anesthesiology Devices,0.733,high,30.18,,9951.59,1,0.722,222.09
118234,DBP-2800 Battery Packs used in its Lifeline AED and ReviveR AED (semi-automatic external defibrillators),Cardiovascular Devices,0.049,low,30.39,0.12,134.56,0,0.029,199.21
57970,Device Recall  THandle,General and Plastic Surgery Devices,0.432,medium,27.76,0.87,2598.08,0,0.359,
60050,Device Recall  Hospira MedNet Medication Management Suite,General Hospital and Personal Use Devices,0.832,high,34.06,,7979.77,1,0.828,226.25
101499,LOW PROFILE ABUTMENTS  INTERNAL AND EXTERNAL CONNECTION,Dental Devices,0.316,high,,0.53,412.87,0,0.331,205.11
104205,"Spectrum Central Venous Tray,  Minocycline/Rifampin Impregnated  Double Lumen Polyurethane",General Hospital and Personal Use Devices,0.103,high,20.45,,-425.29,0,0.203,200.88
17823,Device Recall  3DKnee HXL Tibial Insert,Orthopedic Devices,0.617,medium,,2.84,5172.1,1,0.524,216.23
116255,"Moog Infusion System Administration Sets 340-4114 Non DEHP Microbore Admin Set with Non-Vented Spike Packaged Assy, STERILE340-4166 Non DEHP Microbore Administration Set with Non-Vented Spike ASV Packaged Assy, STERILE340-4134 Non-DEHP Microbore Admin Set with Non-Vented Spike and Y-Site with Check Valve, Packaged Assy, STERILE",General Hospital and Personal Use Devices,0.464,low,24.5,,1953.12,0,0.297,208.08
96873,Device Recall  Pointe Scientific Iron Reagent (R2),Clinical Chemistry and Clinical Toxicology Devices,0.5,medium,20.32,,2989.85,0,0.404,208.23
93966,Device Recall  PremierEdge MICROSURGICAL KNIFE 4.0mm Implant Knife,Ophthalmic Devices,0.822,medium,32.37,,7173.47,1,0.753,227.35
98409,"Device Recall  All Med Medical 20ga x  1.5"" RA Hub Needle",General Hospital and Personal Use Devices,0.149,high,20.79,,-49.23,0,0.231,202.12
50226,RestoreUltra and RestoreSensor,Neurological Devices,0.603,medium,32.09,1.28,5981.35,1,0.526,218.6
16133,"Device Recall   Zimmer Air Dermatome II Width Plate, 4 inch",General and Plastic Surgery Devices,0.629,medium,32.64,1.58,5856.21,1,0.553,
21247,"Lactosorb pin, 2.0 x 20 mm, sterile; ref. 948205.",Orthopedic Devices,0.013,high,,-0.08,-377.46,0,0.156,199.84
23671,Device Recall  BD Beaver,Ophthalmic Devices,0.39,medium,22.42,,1104.27,0,0.312,205.68
19483,Device Recall  STAIA PACK FT4,Clinical Chemistry and Clinical Toxicology Devices,0.325,medium,16.22,,1685.34,0,0.27,205.04
57401,Device Recall  Eon and Eon Mini,Neurological Devices,0.394,low,27.39,0.58,2295.08,0,0.244,206.83
57497,Device Recall  Philips Digital Diagnost,Radiology Devices,0.15,high,25.02,0.02,881.66,0,0.223,210.35
55390,Device Recall  Circumcision Clamp,Obstetrical and Gynecological Devices,0.134,medium,25.41,,89.12,0,0.152,201.75
50568,HSG Trays/HS 5F Catheter Combo; HSG Procedure Tray Shapeable,Obstetrical and Gynecological Devices,0.531,low,29.41,,3293.59,0,0.364,211.43
15590,"Device Recall  Hospira, Inc.",General Hospital and Personal Use Devices,0.594,high,27.21,,4162.31,1,0.572,213.03
114888,"ARIA for Radiation Oncology and ARIA Oncology Information System for Radiation Oncology, Versions10.X, 11.X, 13.0 or 13.5 with Clinical Assessment licence only",Radiology Devices,0.503,medium,30.54,1.42,6181.97,0,0.409,218.14
57283,Device Recall  SOL SYS R 9IN CALC 2.25/19.5,Orthopedic Devices,0.164,high,,-0.23,498.47,0,0.233,201.12
17055,Device Recall  Total Hip Pack,General and Plastic Surgery Devices,0.282,high,26.63,0.47,1135.52,0,0.321,
56301,Device Recall  Biotron,Hematology and Pathology Devices,0.632,low,23.52,,6606.54,0,0.486,219.02
64551,Dialog+,Gastroenterology-Urology Devices,0.127,low,,0.2,-69.71,0,0.063,198.32
23338,Device Recall  Microcuff,Anesthesiology Devices,0.853,low,35.12,,12181.85,1,0.71,229.54
57960,Device Recall  5C4160 Transfer Set with Spike Connector,Gastroenterology-Urology Devices,0.757,high,,2.75,7772.68,1,0.745,221.85
14090,Device Recall  Cannulated Screw Countersink,Orthopedic Devices,0.757,medium,,4.56,7826.36,1,0.661,220.48
50508,Merge Hemo Programmable diagnostic computer,Cardiovascular Devices,0.321,high,31.47,0.52,2281.53,0,0.34,203.44
21122,Device Recall  VIDAS CMV IgG,Immunology and Microbiology Devices,0.516,low,20.91,,3555.16,0,0.35,210.18
58298,Device Recall  Integra HalluFix cannulated screw driver and cannulated screwdriver tip,General and Plastic Surgery Devices,0.247,high,26.77,0.33,1452.42,0,0.305,
58536,Device Recall  SARKEN STAT! 1 Panel Test KitOPI,Clinical Chemistry and Clinical Toxicology Devices,0.039,medium,14.49,,-138.59,0,0.102,201.09
102038,Philips Odyssey FX Workstations,Radiology Devices,0.332,low,28.23,0.74,2311.62,0,0.2,214.12
57412,Device Recall  Needle Counters,General and Plastic Surgery Devices,0.417,high,27.9,0.84,1899.89,0,0.415,
17397,Device Recall  OPHTHALMIC DRESSING TRAY,General and Plastic Surgery Devices,0.616,high,31.77,1.49,5021.32,1,0.597,
49914,Visum Halogen Surgical Light,General and Plastic Surgery Devices,0.149,low,25.4,0.24,287.68,0,0.083,
51299,Multix Fusion Stationary XRay System,Radiology Devices,0.396,high,29.32,0.83,4665.2,0,0.405,217.6
57734,Device Recall  Siemens Dimension(R) EXL(TM) LM,Clinical Chemistry and Clinical Toxicology Devices,0.079,high,15.26,,253.75,0,0.197,201.89
22426,Device Recall  ALGO Newborn Hearing screener,"Ear, Nose, and Throat Devices",0.439,low,,1.11,1784.43,0,0.289,207.6
97863,Device Recall  Axium Detachable Coil System QC730Helix,Cardiovascular Devices,0.115,low,31.28,-0.06,440.46,0,0.07,202.3
58437,Device Recall  LeGoo Endovascular Occlusion Gel 2.5 mL,Cardiovascular Devices,0.439,medium,33.16,0.67,4054.96,0,0.365,209.11
15491,Device Recall  Direct HDL Cholesterol (AHDL),Clinical Chemistry and Clinical Toxicology Devices,0.414,high,18.39,,2429.23,0,0.407,205.98
101677,ComputerAssisted Surgical Device,Neurological Devices,0.378,high,27.22,0.69,2746.29,0,0.393,207.27
52836,Baxter Interlink System Huber Needle Extension Sets,General Hospital and Personal Use Devices,0.274,high,21.78,,986.25,0,0.319,205.43
95731,"Device Recall  Arrow International, Inc. Intraaortic balloon catheter",Cardiovascular Devices,0.401,medium,32.84,0.8,3304.77,0,0.333,205.39
16096,Device Recall  Stryker AutoPlex System,Orthopedic Devices,0.229,high,,0.89,258.12,0,0.284,203.07
104121,Applied Medical's LAP CHOLE KIT 5 GK; Model Number: GK105,General and Plastic Surgery Devices,0.338,medium,26.12,0.45,1607.84,0,0.276,
98791,Device Recall  CEA ELISA Kit,Immunology and Microbiology Devices,0.583,medium,21.69,,4734.59,0,0.49,213.34
102535,CSI Toric,Ophthalmic Devices,0.631,medium,27.63,,4272.56,1,0.543,215.29
18097,Device Recall  Glidesheath Slender Hydrophilic Coated Introducer Sheath,Cardiovascular Devices,0.453,medium,33.09,0.86,3212.7,0,0.37,209.09
13141,Device Recall  LASSO NAV DUO LOOP eco Catheters,Cardiovascular Devices,0.584,medium,35.62,1.56,6468.63,0,0.496,214.25
97818,"Device Recall  DePuy ASR 300 Acetabular Implant, 50 mm",Orthopedic Devices,0.297,high,,0.96,319.38,0,0.321,204.37
22383,Device Recall  Protege GPS Biliary Stent System,Gastroenterology-Urology Devices,0.839,medium,,3.33,8837.53,1,0.763,227.49
22793,Device Recall  Access Surgical International,Gastroenterology-Urology Devices,0.607,low,,1.67,4579.02,0,0.435,215.75
99630,Device Recall  Accolade TMZF Plus Hip Stem,Physical Medicine Devices,0.119,high,,0.12,182.8,0,0.212,200.94
103692,Medical linear accelerator (with patient imaging),Radiology Devices,0.053,medium,24.47,0.17,732.09,0,0.116,211.91
55890,Device Recall  DuraMax,Gastroenterology-Urology Devices,0.102,high,,0.1,-523.41,0,0.202,200.71
50925,"Sterile, GS0649A  Lap Chole  surgical kit",General and Plastic Surgery Devices,0.403,high,27.43,0.57,1922.92,0,0.395,
94972,Device Recall  IMMAGE CReactive Protein (CRP) Reagent,Immunology and Microbiology Devices,0.453,high,19.08,,2529.88,0,0.442,208.65
60441,Device Recall  Customed,Obstetrical and Gynecological Devices,0.795,high,34.68,,8067.77,1,0.791,225.01
78346,"angioplastic energy chains cougar, zinger, thunder and provia as well as attain hybrid",Cardiovascular Devices,0.117,high,29.68,0.24,667.24,0,0.217,201.65
54366,Shiley Cuffed Pediatric Tracheostomy Tube,Anesthesiology Devices,0.433,high,23.15,,4472.1,0,0.438,208.52
96582,Device Recall  Orthopediatrics IM Femoral Nail,Orthopedic Devices,0.159,medium,,0.11,-690.53,0,0.155,200.33
93402,"Device Recall  Hudson RCI Infant Nasal CPAP Cannula, Size 3",Anesthesiology Devices,0.699,medium,29.65,,8376.23,1,0.609,219.38
19617,Device Recall  Alaris Extension Sets with Microbore Tubing,General Hospital and Personal Use Devices,0.372,medium,22.73,,1650.21,0,0.31,205.69
101942,Custom Tubing Pack with Bioline Coating,Cardiovascular Devices,0.229,medium,30.48,0.35,351.61,0,0.199,200.93
60088,Device Recall  Brainlab ExacTrac,Radiology Devices,0.476,medium,30.06,1.28,6696.18,0,0.401,220.65
17484,Device Recall  Smith & Nephew ACUFEX TRUNAV Retrograde Drill 11MM,General and Plastic Surgery Devices,0.261,medium,26.87,0.26,156.13,0,0.225,
15516,Device Recall  Roche Molecular Systems,Immunology and Microbiology Devices,0.454,medium,18.45,,3067.44,0,0.371,208.04
59695,Device Recall  Ultrasound needles,Anesthesiology Devices,0.222,low,20.86,,1681.21,0,0.13,202.57
54791,Zenith Flex AAA,Cardiovascular Devices,0.232,high,31.1,0.32,1163.11,0,0.284,202.88
53627,"""LOCATOR Abutment for 5.7 ScrewVent Compatibles""",Dental Devices,0.21,low,,0.1,629.97,0,0.129,206.04
58292,Device Recall  Oxford Fixed Bearing Partial Knee Replacement,Orthopedic Devices,0.493,high,,1.7,3421.69,0,0.475,209.97
51683,Hitachi Echelon Oval MRI System,Radiology Devices,0.172,medium,25.52,0.4,-304.29,0,0.171,211.45
76165,"Product: Angiographic catheter with hydrophilic surface. Model (s): SCBR4.0-35-150-P-NS-O. Registro Anvisa n °: 10212990249./// On 12/01/2015 - added new lots for the collection: 4350176; 4552616; 4,598534; 4594005; 5,459,289; 4,582479 and 4604577.",Cardiovascular Devices,0.562,low,34.28,1.71,6090.09,0,0.392,212.21
100904,Basic Pack W/Out Gown,General Hospital and Personal Use Devices,0.143,high,20.57,,149.06,0,0.229,202.19
52482,CONFIRM c-KIT,Hematology and Pathology Devices,0.125,low,14.78,,903.67,0,0.07,201.35
99614,Device Recall  MicroStream Filterline ICU,Anesthesiology Devices,0.223,medium,21.0,,-127.92,0,0.2,203.11
49536,OPUS Minimagnum Implant Part Number OM2500,Orthopedic Devices,0.8,medium,,5.15,9950.18,1,0.728,224.58
16732,Device Recall  Cardiosave,Cardiovascular Devices,0.401,medium,32.35,0.85,4170.37,0,0.338,206.3
19837,Device Recall  Ultracell,"Ear, Nose, and Throat Devices",0.346,medium,,0.58,1057.68,0,0.295,206.3
99167,Device Recall  HiART System,Radiology Devices,0.054,medium,24.29,-0.12,459.9,0,0.106,208.67
20703,Device Recall  Kendall,General and Plastic Surgery Devices,0.522,high,29.42,1.04,3879.7,1,0.504,
97327,"Device Recall  JOURNEY "" UNI TIBIAL INSERT LEFT MEDIAL/RIGHT LATERAL,",Orthopedic Devices,0.322,high,,0.79,1397.72,0,0.34,204.42
103495,THOR,Orthopedic Devices,0.269,high,,0.34,529.28,0,0.294,203.07
23170,Device Recall  Kimberly Clark/Ballard Medical Pain Management Procedural Trays,Anesthesiology Devices,0.52,medium,26.39,,4446.38,0,0.435,209.62
14900,Device Recall  Olympus,Gastroenterology-Urology Devices,0.765,medium,,3.03,7417.07,1,0.691,223.97
16821,Device Recall  Monaco RTP System,Radiology Devices,0.537,medium,33.24,1.41,6345.88,0,0.445,221.19
75469,KNIFE KNEE FOR TRACHEOSTOMY WITH SHILEY BALLOON (Anvisa Registry n ° 10139810076). List of affected products available at http://portal.anvisa.gov.br/wps/wcm/connect/aff6ed80422df0209b12ff01cce3dc94/Lista+de+Produtos+Afetados.pdf?MOD=AJPERES,Anesthesiology Devices,0.472,low,23.98,,4348.67,0,0.308,207.97
15914,Device Recall  Certain Straight Pick Up Coping,Dental Devices,0.459,high,,1.2,2323.5,0,0.451,208.03
28456,Brainlab Cranial Navigation System,Neurological Devices,0.455,medium,28.82,0.74,3707.55,0,0.375,206.85
53689,Hollow Fiber Oxygenator,Cardiovascular Devices,0.078,high,30.36,0.08,-436.74,0,0.192,200.98
101729,RESONATE EL ICD VR,Cardiovascular Devices,0.406,medium,32.18,0.6,3460.43,0,0.328,205.83
55568,"Device Recall  Appraise/Heritage Combo A1C &38; Blood Test Kit,",Hematology and Pathology Devices,0.599,high,22.64,,5197.0,1,0.588,215.65
104281,Unicel DXC and SYNCHRON LX Clinical Systems,Clinical Chemistry and Clinical Toxicology Devices,0.589,high,21.55,,5629.67,1,0.572,214.76
49594,Waterpik,"Ear, Nose, and Throat Devices",0.604,low,,1.69,3226.28,0,0.433,215.05
20510,Device Recall  Trumpf Medical Sysems,General Hospital and Personal Use Devices,0.263,low,21.65,,607.05,0,0.138,199.37
102615,ConMed Laparoscopic Instrument,General and Plastic Surgery Devices,0.217,high,25.64,0.18,388.71,0,0.264,
13230,"Device Recall  DUAFIT(R) PIP 0o CA SIZE 3, REF A60 SP003",Orthopedic Devices,0.476,low,,1.9,3094.2,0,0.308,207.29
21299,Device Recall  Portex,Anesthesiology Devices,0.306,high,21.11,,1631.44,0,0.326,204.34
111983,Heartware HVAD controllers,Cardiovascular Devices,0.532,low,33.92,1.53,4624.47,0,0.357,209.72
12873,Device Recall  CARESCAPE VC150 Vital Signs Monitor,Cardiovascular Devices,0.284,low,31.55,0.57,1318.13,0,0.166,202.26
53982,In Situ Bender Cutter Kit Wide Sterile,Orthopedic Devices,0.363,medium,,1.04,2418.33,0,0.307,205.28
19471,Device Recall  STAIA PACK CA 199,Immunology and Microbiology Devices,0.305,medium,16.74,,1435.52,0,0.254,202.49
97459,Device Recall  Poly Stim II Nerve Stimulator for Stryker Pain Pump,Anesthesiology Devices,0.353,high,22.67,,2146.77,0,0.368,205.66
103135,Somatom Sensation 40 XRay System,Radiology Devices,0.323,high,27.68,0.68,2851.57,0,0.338,211.59
78276,"sprint fidelis defibrillation electrodes models 6930, 6931, 6948, 6949",Cardiovascular Devices,0.819,high,39.82,3.5,13809.04,1,0.82,225.2
99289,Device Recall  Welcon,Gastroenterology-Urology Devices,0.384,high,,0.55,2565.91,0,0.385,204.29
101922,WOUND CLOSURE TRAY - FACIAL,General and Plastic Surgery Devices,0.247,high,25.85,0.31,835.54,0,0.289,
94747,Device Recall  LASSO 2515 Variable Circular Mapping Catheter,Cardiovascular Devices,0.585,low,35.04,1.84,5982.97,0,0.41,212.14
15399,Device Recall  Dimension Vista/Blood Urea Nitrogen Flex/BUN,Clinical Chemistry and Clinical Toxicology Devices,0.204,high,16.02,,520.75,0,0.255,200.29
23661,Device Recall  GE LightSpeed RT16 CT Scanner System,Radiology Devices,0.624,high,33.92,2.35,10131.24,1,0.606,226.23
14627,Device Recall  iChem 10 SG Urine Chemistry Strips,Clinical Chemistry and Clinical Toxicology Devices,0.265,high,16.49,,1395.43,0,0.294,199.9
99225,Device Recall  COULTER GENS,Hematology and Pathology Devices,0.312,high,17.06,,1761.66,0,0.342,204.94
57613,Device Recall  Anspach Custom QD11 Attachment with thinner nose tube,Neurological Devices,0.193,high,25.63,0.14,8.97,0,0.247,200.77
54658,"REALIZE Adjustable Gastric Band, Injection Port and Applier",Gastroenterology-Urology Devices,0.454,high,,1.08,2691.4,0,0.445,207.09
55279,Device Recall  GammaMed Plastic Needle with Mandrin,Radiology Devices,0.283,high,26.88,0.46,1558.35,0,0.313,214.11
57776,Device Recall  Alaris PC Unit 8015,General Hospital and Personal Use Devices,0.266,low,21.26,,1338.56,0,0.154,202.15
100577,ENDOBON XENOGRAFT GRANULES 0.5 ML,Dental Devices,0.215,high,,0.26,418.87,0,0.269,202.42
94853,Device Recall  Medtronic Carmedacoated,Cardiovascular Devices,0.106,medium,30.3,-0.33,-247.03,0,0.132,200.76
50238,Ethicon Stratafix Symmetric PDS Plus Knotless Tissue Control Device,General and Plastic Surgery Devices,0.069,medium,25.18,-0.06,-793.01,0,0.113,
104125,Applied Medical's LAP CHOLE KIT 16 GK; Model Number: GK116,General and Plastic Surgery Devices,0.176,medium,25.6,0.02,1260.16,0,0.179,
17051,Device Recall  Shoulder Pack,General and Plastic Surgery Devices,0.317,high,27.27,0.34,1497.06,0,0.341,
53023,Medtronic,Cardiovascular Devices,0.26,high,30.97,0.44,1438.66,0,0.295,201.04
100110,LeVeen Standard Needle Electrode System,General and Plastic Surgery Devices,0.328,high,27.29,0.42,1136.23,0,0.346,
98821,Device Recall  Myeloperoxidase (MPO) ELISA kit,Clinical Chemistry and Clinical Toxicology Devices,0.383,medium,18.24,,2277.41,0,0.315,204.65
97023,"Device Recall  Outlook Pump IV Set w/Universal Spike, Supor Membrane 1.2um Filter, Spin Lock Connector 123 in 1500F",General Hospital and Personal Use Devices,0.272,high,21.61,,712.79,0,0.304,203.01
52958,Medtronic,Cardiovascular Devices,0.383,high,31.23,0.86,2698.29,0,0.384,206.55
96020,Device Recall  Zimmer Steinmann Pins,Orthopedic Devices,0.23,high,,0.44,851.05,0,0.283,203.45
22441,Device Recall  Autotransfusion apparatus,Anesthesiology Devices,0.223,medium,20.24,,159.11,0,0.194,202.83
96799,Device Recall  DPXMD series,Radiology Devices,0.582,medium,33.93,2.19,8448.1,0,0.497,222.6
18935,Device Recall  Pressure Injectable Multi,General Hospital and Personal Use Devices,0.519,high,25.53,,3291.54,1,0.512,212.25
100648,Innova IGS 540,Radiology Devices,0.219,high,26.27,0.17,794.6,0,0.263,210.62
