device_id,device_name,classification,age_fraction,temperature,vibration,hours_used,failed,true_failure_probability,voltage
57300,"Device Recall  Persona, The Personalized Knee System",Orthopedic Devices,0.343,,0.8,2221.92,0,0.231,204.27
13775,Device Recall  Trocar,General and Plastic Surgery Devices,0.644,31.87,1.68,5578.24,1,0.526,
93716,Device Recall  Welch Allyn AED 20 Defibrillator,Cardiovascular Devices,0.382,32.39,0.53,2591.61,0,0.257,205.47
100164,AdVance Male Sling System,General and Plastic Surgery Devices,0.494,28.53,1.29,3818.13,0,0.381,
15706,Device Recall  Liko Universal SlingBars,General Hospital and Personal Use Devices,0.381,21.62,,2174.06,0,0.248,203.28
49538,Presource Custom Sterile Surgical and Procedure Kits,General and Plastic Surgery Devices,0.356,26.82,0.66,1883.0,0,0.246,
20381,Device Recall  Clearlink,General Hospital and Personal Use Devices,0.108,19.22,,73.44,0,0.056,200.17
54152,Bausch & Lomb ReNu,Ophthalmic Devices,0.56,25.46,,3405.38,0,0.435,212.63
102217,Neptune Rover,General Hospital and Personal Use Devices,0.607,26.75,,4386.54,0,0.48,214.31
22616,Device Recall  Advanced DDimer,Hematology and Pathology Devices,0.462,18.6,,3642.41,0,0.349,211.38
93848,Device Recall  ECAT EXACT HR,Radiology Devices,0.291,27.63,0.5,3243.87,0,0.193,212.39
56618,Device Recall  GuideLiner V2 Catheter,Cardiovascular Devices,0.162,30.04,0.17,896.75,0,0.091,198.89
66816,Giraffe and Panda Warmer T-Piece Resuscitation System,Anesthesiology Devices,0.685,29.98,,8316.08,1,0.575,217.22
99759,CORFLO 300 Enteral Pump,General Hospital and Personal Use Devices,0.313,21.3,,1181.6,0,0.199,203.61
53561,Hipstar V40 Femoral Stem,Orthopedic Devices,0.65,,3.48,6644.86,1,0.54,216.5
100041,"Boston Scientific, Z Flex 270,  Steerable Sheath",Cardiovascular Devices,0.239,31.36,0.14,1660.11,0,0.148,201.09
102026,Premier Toxins A and B,Immunology and Microbiology Devices,0.731,26.26,,8663.52,1,0.652,223.09
13116,Device Recall  CooperSurgcial,Obstetrical and Gynecological Devices,0.522,29.04,,3983.73,0,0.403,211.17
63537,FindrWIRZ Guide Wire System,Cardiovascular Devices,0.559,34.11,1.61,6701.17,0,0.441,214.31
14314,"Device Recall  Siemens Medical Solutions, Inc.",Radiology Devices,0.763,40.71,3.78,15562.54,1,0.692,234.0
97510,Device Recall  STERIDYNE STERILE PRESERVED SALINE SOLUTION,Ophthalmic Devices,0.571,26.29,,3158.53,0,0.448,213.69
51754,MasimoSET LNOP DCIP pediatric/slender digit SpO2,Anesthesiology Devices,0.396,23.46,,2350.94,0,0.285,208.79
94594,Device Recall  ExuDry Wound Dressing,General and Plastic Surgery Devices,0.234,26.09,0.27,1840.59,0,0.161,
17280,Device Recall  Freedom 60 Precision Flow Rate Tubing Sets,General Hospital and Personal Use Devices,0.575,27.25,,4267.1,0,0.464,213.64
21107,Device Recall  Private Eyes,Ophthalmic Devices,0.332,22.39,,1403.66,0,0.23,204.98
54113,Posey Connecting Strap/Belt,General Hospital and Personal Use Devices,0.383,22.98,,1656.44,0,0.263,205.64
50882,"Sterile, ET0638  Head & Neck  surgical kit",General and Plastic Surgery Devices,0.335,26.04,0.67,1293.23,0,0.221,
59662,Device Recall  Integra CUSA Excel Sterile Torque Wrench (23 kHz),General and Plastic Surgery Devices,0.172,25.67,0.04,127.59,0,0.096,
19083,"Device Recall  ImmunoCAP"" Allergen c5, Ampicilloyl",Immunology and Microbiology Devices,0.34,17.0,,1185.63,0,0.212,202.92
53375,Orbit 90,General Hospital and Personal Use Devices,0.386,22.1,,1803.66,0,0.266,207.41
60186,Device Recall  TaperedScrew Vent Implant,Dental Devices,0.495,,1.02,1949.61,0,0.357,211.7
14218,"Device Recall  KimVent Closed Suction System for Adults, DSE",Anesthesiology Devices,0.43,24.31,,3281.0,1,0.306,205.83
21170,"Cook brand Zenith AAA Bifurcated main body graft with the H&L-B; One-Shot Introducer System, preloaded bifurcated main body graft - aortic graft diameter 22 mm - iliac leg diameters 11 mm - main body lengths cntralateral limb 88mm ipsilateral limb 133 mm - delivery system 18 FR; Catalog no. TFB-22-88.",Cardiovascular Devices,0.252,30.6,0.34,2130.16,0,0.16,202.35
20121,Device Recall  Neonatal GALT Test Kit,Clinical Chemistry and Clinical Toxicology Devices,0.472,20.18,,4325.49,0,0.365,209.76
101224,PROLARYN Injectable Implant 1.0 cc Gel,"Ear, Nose, and Throat Devices",0.357,,0.68,975.51,0,0.238,204.59
20062,STA-Compact Hemostasis System with Cap piercing capability.,Hematology and Pathology Devices,0.671,23.65,,6236.18,1,0.547,216.92
21980,Device Recall  ACCUCHEK,Clinical Chemistry and Clinical Toxicology Devices,0.441,19.25,,3359.21,0,0.324,208.01
106307,HeartStart MRx Monitor/Defibrillator,Cardiovascular Devices,0.346,31.61,0.55,2930.55,0,0.234,204.98
53971,Bone Screw,Orthopedic Devices,0.704,,3.47,7896.13,1,0.599,220.83
94959,Device Recall  Flexipet Manipulation pipette 300 micron,Obstetrical and Gynecological Devices,0.645,31.26,,4380.33,0,0.518,216.66
98515,"Device Recall  Video Cart, 120 VAC",General and Plastic Surgery Devices,0.5,28.92,1.16,3301.41,0,0.376,
57434,Device Recall  GranuFlo Dry Acid Concentrate,Gastroenterology-Urology Devices,0.577,,1.39,4586.83,0,0.443,211.81
14050,Device Recall  LAPAROTOMY SURGICAL PACK,General and Plastic Surgery Devices,0.477,28.66,1.17,2252.94,0,0.35,
101616,Pediatric Craniotome,General and Plastic Surgery Devices,0.561,30.22,1.29,4865.61,0,0.444,
22786,Device Recall  Sigma Pacemaker,Cardiovascular Devices,0.2,30.94,0.1,76.33,0,0.119,202.42
19053,Device Recall  SOMATOM Scope,Radiology Devices,0.506,31.84,1.74,6098.91,0,0.381,218.59
15975,Device Recall  Target Detachable Coils,Neurological Devices,0.534,29.01,1.1,5124.66,0,0.41,213.25
23003,Device Recall  METRx II Tube,Orthopedic Devices,0.235,,0.4,424.7,0,0.14,202.19
97328,"Device Recall  JOURNEY "" UNI TIBIAL INSERT LEFT MEDIAL/RIGHT LATERAL",Orthopedic Devices,0.331,,0.86,1790.59,0,0.23,206.44
39571,"Oxylog 3000, Oxylog 3000 plus and Oxylog 2000 plus",Anesthesiology Devices,0.654,29.12,,8393.48,1,0.551,216.89
95080,Device Recall  GasChex sterilization indicators,General Hospital and Personal Use Devices,0.363,23.37,,1649.59,0,0.256,205.72
57007,Device Recall  Enduramesh Corpectomy Spacer System,Orthopedic Devices,0.23,,0.54,1019.09,0,0.139,200.34
60544,Device Recall  ADVIA Centaur Immunoassay System,Clinical Chemistry and Clinical Toxicology Devices,0.429,19.16,,2896.97,0,0.316,208.63
60352,Device Recall  Customed,Neurological Devices,0.041,25.3,0.13,-186.91,0,0.029,200.52
54154,Acuvue Advance for Astigmatism Diagnostic Product.,Ophthalmic Devices,0.563,25.2,,3093.68,0,0.431,212.97
103912,Perfusion Tubing Set,Cardiovascular Devices,0.651,36.51,2.49,7734.91,1,0.549,218.75
93496,Device Recall  Amplilink,Clinical Chemistry and Clinical Toxicology Devices,0.121,15.17,,544.39,0,0.068,199.76
13773,Device Recall  Medical Device Exchange Surgical Gown,General Hospital and Personal Use Devices,0.442,24.01,,2561.64,0,0.32,207.35
100665,BrightView XCT System Tomography Computed Emission,Radiology Devices,0.581,33.37,2.55,7999.55,0,0.464,222.22
15435,Device Recall  SOMATOM Sensation Open,Radiology Devices,0.466,30.96,1.33,5399.33,0,0.348,219.78
21853,"Zimmer brand fracture blade plate instrument Chisel, 95 degree, small; assembly part 4705-03-10, catalog number 00-4705-003-10.",Orthopedic Devices,0.788,,4.49,9366.3,1,0.702,226.48
58156,Device Recall  Sovereign Compact Phacoemulsification System,Ophthalmic Devices,0.323,22.84,,1082.37,1,0.22,203.79
74864,Cranial Navigation System,Neurological Devices,0.658,33.26,1.64,7373.9,1,0.548,217.04
53076,"Endopath Probe Plus II, Curved Dissector Electrode, 5mm shaft, 29cm length, hollow tip electrode.",General and Plastic Surgery Devices,0.401,27.8,0.54,2461.65,0,0.28,
94233,Device Recall  ArgoGuide Hydrophilic Wire,Cardiovascular Devices,0.659,36.81,2.27,8912.22,1,0.556,218.38
56239,Device Recall  ENSEAL 5 mm Diameter Tissue Sealer G2 14 cm Length Straight Jaw,General and Plastic Surgery Devices,0.657,32.22,1.6,6846.75,1,0.547,
51685,Transfer Set,Gastroenterology-Urology Devices,0.222,,0.44,1492.95,0,0.151,201.48
96492,Device Recall  ROC Lumbar bolt caddy,General and Plastic Surgery Devices,0.67,32.47,1.54,6704.44,1,0.552,
57326,Device Recall  LPS Diaphyseal Sleeves,Orthopedic Devices,0.107,,0.24,-938.62,0,0.066,201.79
52726,SOMATOM Sensation 16,Radiology Devices,0.455,30.91,1.39,6341.21,0,0.346,219.07
52546,Polyaxial screwdriver.,Orthopedic Devices,0.778,,4.65,8663.74,1,0.681,223.73
19184,Device Recall  Progressa Bed,General Hospital and Personal Use Devices,0.241,22.43,,917.7,0,0.176,205.31
55490,Device Recall  Modular Dual Mobility (MDM) Liner and X3 Acetabular Insert;,Orthopedic Devices,0.309,,0.89,1376.46,0,0.209,204.85
22510,Device Recall  Boston Scientific,Gastroenterology-Urology Devices,0.335,,0.37,1964.82,0,0.223,204.3
101294,Percuvance Percutaneous Surgical System,General and Plastic Surgery Devices,0.367,28.21,0.5,1701.52,0,0.256,
23598,Device Recall  SwanGanz Thermodilution VIP Catheter,Cardiovascular Devices,0.62,35.76,1.96,8085.74,1,0.511,217.08
56671,Device Recall  Philips Healthcare Imaging,Radiology Devices,0.425,29.37,1.26,5666.11,0,0.315,218.55
57941,Device Recall  AMS 800 Urinary Control System,Gastroenterology-Urology Devices,0.452,,0.86,1948.26,0,0.321,209.91
105366,"Flow -i C20, C30, C40",Anesthesiology Devices,0.247,21.06,,1014.25,0,0.15,201.92
95897,Device Recall  TriState Centurion Incision & Drainage Tray,General and Plastic Surgery Devices,0.181,26.12,-0.04,1013.28,0,0.114,
96470,Device Recall  Restoration Modular Hip System,Orthopedic Devices,0.335,,0.67,2531.79,0,0.232,205.44
101480,LOW PROFILE ABUTMENTS  INTERNAL AND EXTERNAL CONNECTION,Dental Devices,0.409,,1.05,1938.95,0,0.288,205.34
58392,Device Recall  lllico Ti Cannulated Polyaxial Screw,Orthopedic Devices,0.479,,1.74,3726.64,0,0.343,206.31
57354,"Device Recall  FastCath"" Transseptal Guiding Introducer",Cardiovascular Devices,0.582,35.29,1.65,7742.49,0,0.47,214.67
100606,Nanosphere,Immunology and Microbiology Devices,0.388,18.12,,2300.68,0,0.27,205.84
41979,Alaris PC unit model 8015 with software version 9.12,General Hospital and Personal Use Devices,0.396,23.31,,1820.27,0,0.27,204.48
54105,PrecisePLAN  2.15 Treatment Planning System,Radiology Devices,0.594,34.44,2.33,8903.88,0,0.484,224.98
96921,Device Recall  BLACKSTONE PILLAR SA PARTIAL VERTEBRAL BODY REPLACEMENT DEVICE,Orthopedic Devices,0.216,,0.7,645.07,0,0.148,204.46
101883,STA  Neoplastine Cl,Hematology and Pathology Devices,0.307,16.8,,1932.37,0,0.209,204.62
17440,Device Recall  ENT Pack,General and Plastic Surgery Devices,0.575,30.36,1.15,4311.01,0,0.439,
99548,Device Recall  CENTURION OUTPATIENT PORT ACCESS DRESSING TRAY,General and Plastic Surgery Devices,0.287,26.7,0.29,1059.68,0,0.185,
22620,Radiomat Lightweight Cassettes,Radiology Devices,0.553,33.54,1.97,6341.6,1,0.431,222.63
59102,"Device Recall  13"" Pentafuse Smallbore Ext Set w/NanoClave"", 1.2 Micron Filter, 3",General Hospital and Personal Use Devices,0.504,24.97,,2969.99,0,0.376,209.85
102645,1100 Series Aluminum Retractors,General and Plastic Surgery Devices,0.237,25.82,0.28,1143.44,0,0.152,
96182,Device Recall  Boston Scientific 20F (6.7 mm) Standard PEG Kit,Gastroenterology-Urology Devices,0.55,,1.49,3434.07,0,0.424,213.32
21161,Cook brand Zenith AAA Endovascular Graft Iliac Leg Extensions - diameter 14 mm - length 55 mm -introducer sheath size 14 FR; Reorder no. ESLE-14-55-TAG.,Cardiovascular Devices,0.675,37.49,2.17,9110.65,1,0.566,217.77
102248,ReliOn,General Hospital and Personal Use Devices,0.441,22.32,,2616.34,0,0.3,205.85
14315,"Device Recall  GE Healthcare, Discovery MR750w 3.0T",Radiology Devices,0.271,25.45,0.44,2143.06,0,0.164,211.82
95773,Device Recall  SUPER SECURFIT HA HIP STEMS AND SUPER SECURFIT PLUS HA HIP STEMS,Orthopedic Devices,0.503,,2.07,3563.18,0,0.38,210.97
96916,Device Recall  TempPad Cold Therapy Pad .,Physical Medicine Devices,0.202,,-0.18,76.83,0,0.11,201.92
95897,Device Recall  TriState Centurion Incision & Drainage Tray,General and Plastic Surgery Devices,0.342,27.82,0.41,1178.48,0,0.23,
54144,Medical Gas Yoke Assembly,Anesthesiology Devices,0.308,22.23,,1427.09,0,0.213,206.51
21862,"AVL Scientific Corp. brand 9180 SnapPak Type D, BP5206, for use only in the AVL 9180 electrolyte analyzer, Roche part number 03112357182.",Clinical Chemistry and Clinical Toxicology Devices,0.268,16.57,,2226.72,0,0.177,201.6
12896,Device Recall  SpermMar Test,Immunology and Microbiology Devices,0.348,16.47,,1874.67,0,0.232,206.0
95636,Device Recall  Ergolift and Ergolift2 Floor LIfts,General Hospital and Personal Use Devices,0.286,20.86,,959.61,0,0.166,200.46
98824,Device Recall  Therakos Cellex Procedural Kits,Gastroenterology-Urology Devices,0.706,,2.38,6891.61,1,0.598,218.66
20770,Device Recall  Del Medical DCTM Ceiling Tube Mount,Radiology Devices,0.367,27.63,0.7,4068.4,0,0.248,215.34
56927,Device Recall  Aesculap SIBD 4 degree Trial Implant (SJ768TUS) and Aesculap SIBD 9 degree Trial Implant (SJ780TUS,Orthopedic Devices,0.859,,5.77,10932.02,1,0.795,229.65
58553,Device Recall  Nova Max Glucose Test Strips,Clinical Chemistry and Clinical Toxicology Devices,0.288,17.32,,1012.93,0,0.19,203.77
14572,"Device Recall  Zimmer,  Virage OCT Spinal Fixation System",Orthopedic Devices,0.19,,0.45,522.21,0,0.11,199.31
17736,Device Recall  OptiLite MultiUse Holmium Laser Fibers,General and Plastic Surgery Devices,0.102,24.69,-0.06,-58.48,0,0.051,
93516,Device Recall  Terumo TenderFlow Pediatric Arterial Cannulae,Cardiovascular Devices,0.418,32.8,1.02,4076.51,0,0.305,207.01
99986,"System, xray, mobile",Radiology Devices,0.543,31.45,1.76,7222.23,0,0.411,221.14
95764,Device Recall  CITATION TMZF HA STEM,Orthopedic Devices,0.245,,0.4,505.37,0,0.142,201.47
17063,Device Recall  Vein Tray,General and Plastic Surgery Devices,0.55,30.14,1.35,4371.86,0,0.434,
51176,Biograph mCTS(64) 4R,Radiology Devices,0.556,34.9,2.01,8660.77,0,0.451,222.21
21670,Device Recall  ARCHITECT,Clinical Chemistry and Clinical Toxicology Devices,0.215,15.32,,960.78,0,0.12,199.78
102936,Biomet RINGLOC  Instrumentation Impactor Plate,Orthopedic Devices,0.151,,-0.25,1076.38,0,0.089,200.43
16624,Device Recall  SavannahT Rods,Orthopedic Devices,0.432,,1.46,3261.82,0,0.313,207.34
51382,Head Pack,General and Plastic Surgery Devices,0.596,30.83,1.5,5092.81,0,0.478,
14698,Device Recall  EndoVive 3s Low Profile Balloon Kits,Gastroenterology-Urology Devices,0.27,,0.03,1095.65,0,0.163,203.1
103124,Premisa,Dental Devices,0.192,,0.34,766.85,0,0.124,201.42
94995,"Device Recall  Cannon Catheter"" II,",Gastroenterology-Urology Devices,0.5,,1.16,3117.2,0,0.371,210.24
58365,Device Recall  BBL Brucella Laked Blood Agar with Kanamycin and Vancomycin (KV),Immunology and Microbiology Devices,0.19,15.87,,973.69,0,0.113,200.08
99509,Device Recall  NeOMedical VCATH INSERTION TRAY,General and Plastic Surgery Devices,0.208,26.05,0.19,1188.98,0,0.136,
22500,Device Recall  Alto DR ICD and Alto 2 DR ICD,Cardiovascular Devices,0.434,31.56,1.06,4530.94,0,0.306,206.68
96058,Device Recall  CellTracks AutoPrep System,Hematology and Pathology Devices,0.34,17.36,,2174.34,0,0.239,205.92
15439,Device Recall  VITEK 2 Gram Positive Susceptibility Test Cards,Immunology and Microbiology Devices,0.333,17.65,,965.6,0,0.224,205.85
96314,Device Recall  INTROFLEX VALVE INTRODUCER,Cardiovascular Devices,0.495,33.75,1.02,4022.49,0,0.362,210.41
53279,Medipro OP4,Physical Medicine Devices,0.559,,2.1,4174.0,0,0.443,213.36
100724,Gown Surgical Poly Reinforced XL XLong,General Hospital and Personal Use Devices,0.228,20.62,,348.18,0,0.13,201.39
54369,Elekta XiO Radiation Treatment Planning System,Radiology Devices,0.201,25.1,-0.08,1621.57,0,0.112,210.95
56242,Device Recall  Servoi ventilator system,Anesthesiology Devices,0.349,22.73,,2572.26,0,0.242,205.08
51784,SYNCHRON  Systems Microalbumin (MA) Reagent,Immunology and Microbiology Devices,0.728,24.69,,7695.12,1,0.624,222.56
96948,Device Recall  LOFLO Engine Evaluation Kit,Anesthesiology Devices,0.23,20.92,,1825.47,0,0.158,204.54
41691,LIFEPAK 1000,Cardiovascular Devices,0.395,32.94,0.99,2175.64,0,0.282,207.05
56664,"Device Recall  Monoject Insulin Safety Syringe 3/10mL 30 X 5/16""",General Hospital and Personal Use Devices,0.267,21.62,,720.29,0,0.168,202.67
59523,Device Recall  Weck,General and Plastic Surgery Devices,0.467,29.11,1.0,3024.58,0,0.351,
13712,Device Recall  Fiber stripper,General and Plastic Surgery Devices,0.556,29.81,1.09,3838.35,0,0.416,
13449,Device Recall  Lactate Dehydrogenase IFCC,Clinical Chemistry and Clinical Toxicology Devices,0.192,14.97,,971.04,0,0.118,202.94
99457,Device Recall  BioPlex 2200 EBV IgG Calibrator Set.,Immunology and Microbiology Devices,0.48,19.7,,3135.79,0,0.353,209.3
14918,Device Recall  BD FMC7 FITC,Hematology and Pathology Devices,0.115,13.91,,757.2,0,0.073,201.73
101317,BD 79b (SN8) phycoerythrin (PE),Hematology and Pathology Devices,0.549,21.78,,4802.72,0,0.432,211.53
23693,Device Recall  Maquet Critical Care Ventilator System,Anesthesiology Devices,0.409,23.09,,2914.59,0,0.286,206.94
21689,"BD ProbeTec¿ ET Urine Processing Kit, 4x25, catalog 440454, packaged in a carton containing 4 storage bags identified as BD ProbeTec¿ ET Urine Processing Pouches, 25 pouches/bag. Carton and bags labeled in part ***Becton, Dickinson and Company, 7 Loveton Circle, Sparks, MD 21152***",Immunology and Microbiology Devices,0.261,16.61,,635.3,0,0.168,204.09
16162,Device Recall  Weck EFx Classic Fascial Closure System,General and Plastic Surgery Devices,0.27,26.53,0.24,864.9,0,0.17,
100912,Glucose Hexokinase (Liquid) Reagent,Clinical Chemistry and Clinical Toxicology Devices,0.34,16.58,,2023.03,0,0.225,204.92
50778,Winco Designer Care Cliner w/Swing Arms  with Nylon Casters,Physical Medicine Devices,0.576,,2.49,4390.09,0,0.463,213.12
102906,Noncontinuous ventilators,Anesthesiology Devices,0.632,28.23,,7124.83,1,0.522,217.14
94823,Device Recall  Atrium,General and Plastic Surgery Devices,0.354,26.52,0.47,1968.46,0,0.235,
23082,Device Recall  GE Discovery ST PET/CT,Radiology Devices,0.177,26.66,0.23,922.68,0,0.106,209.29
98629,Device Recall  Piccolo Comprehensive Metabolic Panel,Clinical Chemistry and Clinical Toxicology Devices,0.756,26.8,,9381.17,1,0.683,226.03
13415,Device Recall  ACUSON SC2000 Ultrasound System,Radiology Devices,0.303,27.61,0.56,3008.38,0,0.207,215.01
103904,Perfusion Tubing Set,Cardiovascular Devices,0.611,35.8,1.69,7183.44,0,0.487,214.72
19041,Device Recall  Gas Module 3 monitoring spirometer,Anesthesiology Devices,0.095,20.11,,497.48,1,0.054,200.09
57223,"Device Recall  1.5MM Fluted Ball, 5.6CM",Neurological Devices,0.511,29.63,0.88,4197.96,0,0.378,209.6
13323,Device Recall  NobelReplace CC RP,Dental Devices,0.544,,1.74,2891.89,0,0.415,211.27
15169,Device Recall  RediGuard IAB,Cardiovascular Devices,0.724,38.1,2.63,9943.0,1,0.622,220.65
59125,Device Recall  ContraAngle Torque Driver Kit,General and Plastic Surgery Devices,0.35,27.36,0.57,2473.56,0,0.251,
100710,Wound Management Tray Ill,General and Plastic Surgery Devices,0.377,27.82,0.37,1574.48,0,0.25,
57514,"Device Recall  Digital Imager, Radiation Therapy",Radiology Devices,0.165,25.21,-0.16,5.45,0,0.088,211.34
97148,Device Recall  LifeShield Gemstar Primary Piggyback Pump SetSL,General Hospital and Personal Use Devices,0.591,27.47,,3768.45,0,0.465,213.11
14613,Device Recall  Medix NatalCare STLX Intensive Care Incubator,General Hospital and Personal Use Devices,0.386,22.86,,1460.27,1,0.258,205.01
21732,Device Recall  FlexTrayTM Endopath Bariatric Tray,General and Plastic Surgery Devices,0.67,32.49,1.6,5999.18,1,0.547,
55195,Device Recall  Axiom Artis U,Radiology Devices,0.444,31.72,1.33,4535.6,0,0.329,217.26
20176,Device Recall  OsseoFix System,Dental Devices,0.177,,0.23,765.84,0,0.123,203.55
95981,Device Recall  Arrow MultiLumen CVC w/ BlueFlex Tip,Cardiovascular Devices,0.785,39.45,2.94,11810.11,1,0.696,224.96
