device_id,device_name,classification,age_fraction,manufacturer_risk_tier,temperature,vibration,hours_used,failed,true_failure_probability,voltage
19909,Device Recall  Jography,Cardiovascular Devices,0.707,low,38.0,2.34,10689.51,1,0.548,220.35
14493,Device Recall  IntelliTip MiFi XP Asymmetric Curve Temperature Ablation Catheter,Cardiovascular Devices,0.495,medium,33.16,1.25,4368.68,0,0.403,208.54
97844,Device Recall  BARD DORADO,Cardiovascular Devices,0.34,high,31.5,0.63,1631.08,0,0.35,204.45
34937,all HeartWare® HVAD Systems,Cardiovascular Devices,0.016,medium,29.85,-0.15,600.08,0,0.095,201.4
54915,Device Recall  Coated BioEye Orbital Implant w/Conformer.,Ophthalmic Devices,0.367,low,23.2,,1417.87,0,0.237,206.83
4690,NC TREK RX Coronary Dilatation Catheter,Cardiovascular Devices,0.63,medium,35.53,1.73,7543.66,1,0.53,215.52
49896,Grafton DBM AFlex,Orthopedic Devices,0.459,medium,,1.54,2986.3,0,0.367,205.75
56484,Device Recall  Sarns Modular Perfusion System 9000,Cardiovascular Devices,0.392,high,32.55,0.86,3307.07,0,0.399,205.52
56164,"Device Recall  Reusable, nonsterile, selfadhering electrodes for use with TENS/NMES",Neurological Devices,0.251,low,25.32,0.35,849.59,0,0.135,201.65
96140,Device Recall  Stryker 550 mL AutoFuser PainPump,General Hospital and Personal Use Devices,0.411,high,23.29,,2324.58,0,0.419,208.23
93711,Device Recall  Silhouette Malar Implant,General and Plastic Surgery Devices,0.405,low,27.5,0.7,2204.14,0,0.254,
56113,Device Recall  BENEPHIT CV Infusion System,Cardiovascular Devices,0.31,high,32.71,0.45,1579.04,0,0.342,204.75
51364,Facial Plastic Pack,General and Plastic Surgery Devices,0.863,high,36.62,3.45,10474.2,1,0.882,
94503,Device Recall  Power circuit board assembly kits,Anesthesiology Devices,0.544,medium,25.79,,5437.23,0,0.466,213.88
58452,Device Recall  Insufflation Tubing Sets,Obstetrical and Gynecological Devices,0.39,medium,27.7,,1621.8,0,0.331,207.97
101367,Guider Softip XF;,Cardiovascular Devices,0.242,high,30.9,0.2,877.94,0,0.28,201.73
21371,Device Recall  TissueLink,General and Plastic Surgery Devices,0.518,low,29.06,1.24,3629.26,0,0.355,
101181,DrugSmart,Clinical Chemistry and Clinical Toxicology Devices,0.19,high,14.24,,479.69,0,0.246,201.71
33153,the Nuclear Medicine systems,Radiology Devices,0.21,high,25.67,0.1,1787.69,0,0.265,212.8
102269,"Zimmer Orthopaedic Surgical Products, Disposable Cuff, 12'' (30cm), Single Port, Single Bladder Sterile, Zimmer, Dover, OH USA. The cuff is a sterile, single use product equipped with an integral fill line. The product is packed 10 cuffs per unit",General and Plastic Surgery Devices,0.616,low,30.88,1.69,5773.88,1,0.454,
20685,Device Recall  AxSYM Folate RBC Protein Diluent Pack,Clinical Chemistry and Clinical Toxicology Devices,0.24,medium,16.11,,1281.73,0,0.214,201.47
13336,"Device Recall  CROSSCHECK(R) Plating system, HOCKEY STICK CX Plate, Left, REF CCPHSX1L",Orthopedic Devices,0.297,medium,,0.69,539.43,0,0.25,204.9
97098,Device Recall  Total Hip Tracecart,General and Plastic Surgery Devices,0.48,medium,27.84,1.04,2896.19,0,0.391,
58841,"Device Recall  SIGMA LCS HIGH PERFORMANCE""",Orthopedic Devices,0.525,high,,2.2,4083.94,1,0.507,210.31
15843,Device Recall  Zenostar MT Color A3,Dental Devices,0.418,medium,,1.09,1690.44,0,0.349,207.61
101780,CombiDiagnost R90,Radiology Devices,0.26,high,25.94,0.45,2410.21,0,0.293,211.03
52225,AirLife Resuscitation,Cardiovascular Devices,0.272,medium,30.86,0.36,1847.17,0,0.233,202.08
99739,"Zeiss Surgical Microscopes,OPMI Pentero, OPMI Vario,OPMI Neuro",General and Plastic Surgery Devices,0.365,medium,28.08,0.4,1353.31,0,0.301,
100553,"Thompson, One Piece and Moore PressFit, One Piece",Orthopedic Devices,0.303,high,,0.47,1637.23,0,0.324,203.35
97271,Device Recall  Mistique Infusion Catheter,Cardiovascular Devices,0.134,high,30.1,-0.12,166.06,0,0.212,197.92
51268,Monitoring Kit,Cardiovascular Devices,0.629,high,35.61,1.91,8295.04,1,0.608,215.24
51310,Basic Extended Pack,General and Plastic Surgery Devices,0.207,high,25.48,0.11,468.87,0,0.256,
97847,Device Recall  BARD DORADO,Cardiovascular Devices,0.403,high,32.36,0.91,3056.67,0,0.403,205.58
58823,"Device Recall  Activa PC, Activa RC, Activa SC",Neurological Devices,0.332,medium,27.45,0.41,1728.63,0,0.276,202.82
96996,Device Recall  515B Pulse Oximeter,Anesthesiology Devices,0.183,high,21.19,,944.91,0,0.251,200.41
56012,Device Recall  AngioDynamics Morpheus Smart PICC CT,General Hospital and Personal Use Devices,0.211,high,20.34,,552.43,0,0.262,201.93
19566,Device Recall  WetField Hemostatic Eraser Bipolar 25G,General and Plastic Surgery Devices,0.343,low,26.55,0.7,1907.14,0,0.215,
21276,"Alsius CoolGuard 3000 Temperature Regulation System, Model CoolGuard 3000",Neurological Devices,0.227,medium,26.05,0.2,1204.34,0,0.209,202.13
53494,Storz,Obstetrical and Gynecological Devices,0.4,low,27.26,,1324.76,0,0.243,206.64
18045,Device Recall  Hypodermic needles,General Hospital and Personal Use Devices,0.106,high,19.88,,351.57,0,0.206,200.99
49525,MultiVac Tristar 50 Product Number AS463001,General and Plastic Surgery Devices,0.531,medium,30.21,1.09,3574.6,0,0.444,
117455,FindrWIRZ Guidewire System,Cardiovascular Devices,0.535,low,34.24,1.36,5988.45,0,0.37,211.92
93486,Device Recall  Endura NoReact,Cardiovascular Devices,0.355,high,32.03,0.55,2394.29,0,0.363,204.31
102594,VITROS Chemistry Products LIPA Slides GEN 48 Coating 3235,Clinical Chemistry and Clinical Toxicology Devices,0.507,medium,20.19,,3798.31,1,0.416,208.88
101213,NxStage System One,Gastroenterology-Urology Devices,0.288,medium,,0.15,1739.14,0,0.247,203.5
100181,Superstat Modified Collagen Hemostatic Sponge,General and Plastic Surgery Devices,0.28,medium,26.48,0.1,388.79,0,0.227,
49641,Medrad(R) Continuum MR Infusion Pump,General Hospital and Personal Use Devices,0.565,medium,27.43,,3727.68,0,0.488,213.82
20842,Device Recall  HideAPort Low Profile Balloon Gastrostomy Tube Kit,Gastroenterology-Urology Devices,0.318,high,,0.48,1716.83,0,0.338,202.93
56278,Device Recall  Sarns SoftFlow Aortic Cannula,Cardiovascular Devices,0.352,high,32.46,0.8,1034.64,0,0.368,206.23
96884,Device Recall  ExactaMix,General Hospital and Personal Use Devices,0.585,medium,27.96,,3924.16,1,0.505,214.16
101731,VIGILANT X4 CRTD,Cardiovascular Devices,0.299,medium,30.98,0.66,1520.02,0,0.253,202.64
97424,Device Recall  AOS Trochanteric Nail,Orthopedic Devices,0.429,medium,,1.61,3353.65,0,0.359,205.82
60597,Device Recall  IMRIS Operating Room table (ORT200 and ORT300).,General and Plastic Surgery Devices,0.191,low,25.75,0.09,440.73,0,0.101,
16858,Device Recall  Merge RadSuite software,Radiology Devices,0.678,high,36.87,2.87,11605.35,1,0.665,228.06
19283,"Device Recall  FlexLab (FLX), Accelerator a3600 (ACP), Aptio Automation (AP2)",Clinical Chemistry and Clinical Toxicology Devices,0.091,low,15.02,,697.59,0,0.048,200.08
100770,Oxoid Legionella Latex Test,Immunology and Microbiology Devices,0.702,medium,24.29,,7088.83,1,0.615,220.89
57810,Device Recall  STERRAD 200,General Hospital and Personal Use Devices,0.383,high,23.31,,2145.63,0,0.397,206.22
102057,RITA,General and Plastic Surgery Devices,0.767,low,35.2,2.11,8767.23,1,0.608,
103479,Connection Bracket,General and Plastic Surgery Devices,0.529,medium,29.97,1.13,3539.2,0,0.442,
17702,Device Recall  NonRebreather Mask,Anesthesiology Devices,0.199,medium,20.46,,820.21,0,0.189,202.3
94791,"Device Recall  ConMed Linvatech Hall Surgical Blades, Sterile ST OSC BLD",General and Plastic Surgery Devices,0.182,medium,26.19,0.33,145.06,0,0.187,
98263,Device Recall  ARTISTE Linear Accelerator,Radiology Devices,0.094,medium,25.3,-0.22,279.9,0,0.125,210.1
98645,Device Recall  DePuy Mitek FMS Irrigation Intermediary Tube Without Oneway Valve Arthroscopy tubing,Neurological Devices,0.338,medium,26.79,0.42,1720.0,0,0.282,205.45
19251,"Device Recall  Refractor Suspension Arm (P/N: 525004, 05 and 525006, 07)",Ophthalmic Devices,0.557,low,26.49,,3608.57,0,0.401,212.47
16788,Device Recall  Keyspan Adapter,Immunology and Microbiology Devices,0.232,low,16.71,,800.3,0,0.132,201.9
101470,LOW PROFILE ABUTMENTS  INTERNAL AND EXTERNAL CONNECTION,Dental Devices,0.21,high,,0.32,406.8,0,0.264,201.56
23215,Device Recall  SoftPath,Clinical Chemistry and Clinical Toxicology Devices,0.07,low,14.84,,-14.86,0,0.032,199.42
17432,Device Recall  Prosound F75 or F75,Radiology Devices,0.325,low,28.42,0.79,3022.5,0,0.205,215.11
49943,Cozy Comfort Premier Recliner 5580,Physical Medicine Devices,0.418,medium,,1.33,2404.38,0,0.357,207.9
6453,puritan bennet - pb980 universal and pb980 neonatal,Anesthesiology Devices,0.144,medium,21.14,,579.43,0,0.165,201.82
18489,Device Recall  BioStable 5F DL55CM IR145 Kit Valved with Nit GW,General Hospital and Personal Use Devices,0.221,high,21.58,,618.46,0,0.274,201.27
101078,Samsung GM60A40S,Radiology Devices,0.31,low,29.08,0.52,2246.39,0,0.182,211.73
59944,Device Recall  Ingenia HA FLEX TRAK Trolley (for Ingenia 1.5T & 3.0T products),Radiology Devices,0.311,high,27.29,0.48,3395.86,0,0.34,215.37
103621,Closed IV Catheter system,General Hospital and Personal Use Devices,0.416,medium,23.95,,1272.9,0,0.342,207.87
54814,Porous Plasma Spray (PPS) Ringloc  Acetabular System,Orthopedic Devices,0.526,high,,2.52,4468.45,1,0.525,212.42
20258,Device Recall  Guidant,Cardiovascular Devices,0.6,medium,35.36,1.65,7771.67,1,0.516,216.08
43150,IPM Wound Gel Rx Wound Dressing,General and Plastic Surgery Devices,0.339,low,27.92,0.35,2022.83,0,0.213,
56195,Device Recall  Troponin I STAT Immunoassay,Clinical Chemistry and Clinical Toxicology Devices,0.28,medium,16.57,,872.18,0,0.236,202.73
22217,Device Recall  P.F.C.,Orthopedic Devices,0.502,high,,2.23,3597.65,0,0.489,209.35
51611,Transpac IV Monitoring Kit,Cardiovascular Devices,0.725,high,36.95,2.53,10153.68,1,0.7,220.26
94717,Device Recall  Logix TPN Software Solution,General Hospital and Personal Use Devices,0.589,high,26.53,,4060.65,1,0.565,213.35
14260,Device Recall  Siemens RAPIDPoint 500 Measurement Cartridge Lactate,Clinical Chemistry and Clinical Toxicology Devices,0.086,medium,14.24,,-431.52,0,0.121,200.7
53585,Zimmer Skin Dermacarriers Graft Carrier,General and Plastic Surgery Devices,0.466,high,29.81,0.9,3095.69,0,0.469,
49912,MobiCath BiDirecctional Guiding Sheath.,Cardiovascular Devices,0.785,medium,38.86,2.99,12565.05,1,0.708,225.05
20342,Misys Laboratory System versions5.3 up to 5.3.2 with LabAccess Results Workstation.,Clinical Chemistry and Clinical Toxicology Devices,0.465,medium,18.78,,4135.93,0,0.388,208.52
21082,Device Recall  Alenti Lift Hygiene Chair,General Hospital and Personal Use Devices,0.265,medium,22.25,,694.63,0,0.229,201.17
20912,Device Recall  FreshLook Enhancers,Ophthalmic Devices,0.105,low,20.18,,102.9,0,0.064,203.63
14170,Device Recall  CrossCHECK  Locking Screw,Orthopedic Devices,0.326,medium,,1.13,1501.84,1,0.28,204.48
100749,Medtronic Launcher Coronary Guide Catheter,Cardiovascular Devices,0.516,medium,34.07,1.22,4970.39,0,0.426,209.69
99916,WELCON TM BRAND,Gastroenterology-Urology Devices,0.432,high,,1.03,1985.07,0,0.427,207.54
13135,Device Recall  YC1800 OPHTHALMIC YAG LASER SYSTEM,Ophthalmic Devices,0.45,medium,24.19,,2588.13,0,0.383,207.9
96346,Device Recall  SpheRx Posted Pedicle Screw System,Orthopedic Devices,0.212,medium,,0.26,-103.78,0,0.184,200.9
94309,Device Recall  Fire Star,Cardiovascular Devices,0.662,high,36.66,2.17,8468.71,1,0.645,218.1
49879,Embolectomy Catheters,Cardiovascular Devices,0.547,medium,34.14,1.37,6853.18,0,0.46,211.96
49748,Perfusion System 8000,Cardiovascular Devices,0.119,high,29.96,0.09,493.16,0,0.208,199.95
49706,JETX(R) 6 MM X 60 MM SHORT HALF PIN TI6AL4V,Orthopedic Devices,0.825,high,,5.26,10321.57,1,0.825,227.29
52519,Anspach eMax Drill System,Neurological Devices,0.522,low,30.54,0.99,5898.65,0,0.372,211.86
100343,Carestream Vue PACS; UPG MXO SVR 7.5K EX/YR UNLIMITED,Radiology Devices,0.719,high,38.08,3.27,13108.25,1,0.704,228.44
103330,"Zimmer Gender Solutions Natural Knee Flex System, Prolong Articular Surface,",Orthopedic Devices,0.041,high,,-0.11,477.24,0,0.173,197.88
97548,Device Recall  Integra Licox,Neurological Devices,0.282,high,26.51,0.4,801.92,1,0.317,205.03
100145,Siemens StreamLAB(R) Analytical Workcell,Clinical Chemistry and Clinical Toxicology Devices,0.717,high,25.45,,8837.43,0,0.715,221.64
116464,Covidien Endo GIA Articulating Reloads with Tri-Staple Technology,General and Plastic Surgery Devices,0.55,high,30.09,1.24,4737.83,1,0.539,
55774,Device Recall  R2 Adult Zoll NonRadiolucent Multifunction Electrodes,Cardiovascular Devices,0.37,high,32.41,0.62,2643.56,0,0.375,204.01
59615,Device Recall  CEP 8 (D8Z2) SpectrumGreen Probe,Hematology and Pathology Devices,0.009,medium,15.55,,521.57,0,0.093,199.84
14031,Device Recall  Toshiba Celesteion PCA9000A/2 PET/CT System,Radiology Devices,0.388,medium,29.21,1.12,3449.7,0,0.326,215.57
23186,Device Recall  SOMATOM CT System,Radiology Devices,0.115,high,26.82,-0.07,288.28,0,0.215,211.49
96988,Device Recall  515B Pulse Oximeter,Anesthesiology Devices,0.422,high,22.99,,3037.57,0,0.409,205.8
57478,Device Recall  CONFIDENCE SPINAL CEMENT SYSTEM  KIT,Orthopedic Devices,0.287,medium,,0.72,1326.61,0,0.253,204.43
22391,Device Recall  CONTAK RENEWAL 3 AVT and CONTAK RENEWAL 3 AVT HE,Cardiovascular Devices,0.445,medium,32.55,0.93,3675.15,0,0.36,206.82
49839,IO FIX IntraOsseous Fixation,Orthopedic Devices,0.331,low,,0.94,1042.31,0,0.197,205.35
58731,Device Recall  VITROS Chemistry Products Mg Slides,Clinical Chemistry and Clinical Toxicology Devices,0.573,high,21.73,,4676.19,1,0.557,214.56
19406,Device Recall  clariti 1 day/Fresh Day 90 pack,Ophthalmic Devices,0.536,medium,25.7,,3781.06,0,0.46,210.63
22697,Device Recall  Pulmonetic LTV Series Ventilator,Anesthesiology Devices,0.504,medium,24.71,,4963.91,0,0.418,209.25
56449,Device Recall  Nexgen Complete Knee System,Orthopedic Devices,0.661,high,,3.24,6199.3,1,0.642,219.14
13155,Device Recall  Boston Scientific: Expel Drainage Catheter with TwistLoc Hub APDL Drainage Catheter and APDL Drai,Gastroenterology-Urology Devices,0.538,high,,1.6,4807.28,1,0.541,212.11
94015,Device Recall  FlowCount Fluorospheres,Hematology and Pathology Devices,0.777,high,27.32,,9359.88,1,0.777,224.36
23672,Device Recall  BD Beaver,Ophthalmic Devices,0.281,medium,21.35,,1269.67,0,0.247,203.34
100737,RESTORIS PST Acetabular Offset Shell Impactors,Orthopedic Devices,0.594,medium,,2.54,5098.88,1,0.504,215.51
95779,Device Recall  STERRAD NX Sterilizer,General Hospital and Personal Use Devices,0.154,medium,20.5,,-228.22,0,0.153,199.05
17650,Device Recall  Herpes Simplex Virus I,Immunology and Microbiology Devices,0.411,medium,18.76,,2562.08,0,0.344,206.81
16229,Device Recall  iConnect Access used with Ortho PACS software,Radiology Devices,0.238,high,26.65,0.21,1458.24,0,0.276,210.31
100913,Minor Laparotomy Pack,General and Plastic Surgery Devices,0.463,high,27.28,1.06,3432.62,0,0.455,
102463,"Product is REGENAFORM RT Allograft Paste, 1cc.  Product is labeled in part:  ''***Processed at: Regeneration TECHNOLOGIES, INC. Alachua, Florida USA***SINGLE PATIENT USE ONLY***''.",Orthopedic Devices,0.487,medium,,2.18,4078.47,0,0.413,208.59
100183,Superstat Modified Collagen Hemostatic Sponge,General and Plastic Surgery Devices,0.339,medium,27.54,0.54,1688.21,0,0.293,
114249,"Philips HeartStart FR3, software version 2.0 (Automated external defibrillator (AED))",Cardiovascular Devices,0.847,high,40.35,3.67,12943.98,1,0.844,228.47
93723,Device Recall  Phillips Endura XRay Systems,Radiology Devices,0.124,high,25.05,-0.11,228.75,0,0.208,210.28
56720,Device Recall  OEC Uroview 2800,Radiology Devices,0.33,high,26.64,0.44,1775.1,0,0.335,214.62
13734,Device Recall  GE Healthcare Innova 2100IQ,Radiology Devices,0.063,high,25.37,-0.21,-1105.41,0,0.18,209.6
94476,"Device Recall  Mach 1 peripheral Guide Catheter  8F, RDC Renal double Curve,  .091 in/ 55cm",Cardiovascular Devices,0.626,medium,36.15,1.99,7627.1,1,0.543,216.92
101130,Synthes Threaded Plate Holder Long for 3.5mm Locking Hold,General and Plastic Surgery Devices,0.391,high,28.04,0.82,2400.3,0,0.409,
56027,Device Recall  Dade(R) Actin(R) FSL Activated PTT Reagent,Hematology and Pathology Devices,0.391,high,18.95,,3139.99,0,0.405,204.82
52733,Leonard MMWS,Radiology Devices,0.699,high,36.86,2.5,13055.18,1,0.672,227.13
14470,"Device Recall  Arthrosurface ToeMotion""",Orthopedic Devices,0.183,medium,,0.24,658.43,0,0.181,202.08
17149,Device Recall  Integra LifeSciences Corp.,Orthopedic Devices,0.587,high,,3.09,5717.69,1,0.58,213.38
55319,Device Recall  Animas 2020 Insulin Infusion Pump,General Hospital and Personal Use Devices,0.322,medium,22.17,,1008.38,0,0.277,206.03
17569,Device Recall  HeartMate II Left Ventricular Assist System (LVAS) with Pocket Controller,Cardiovascular Devices,0.392,medium,32.0,0.86,1810.11,0,0.316,205.22
58700,Device Recall  Minicat CT Scanner,Radiology Devices,0.706,medium,37.11,3.04,11868.1,1,0.618,229.74
55964,Device Recall  Latitude Patient Management System,Cardiovascular Devices,0.602,high,35.74,1.85,7077.81,1,0.59,215.79
58348,Device Recall  BD BBL Vancomycin Screen Agar,Immunology and Microbiology Devices,0.465,high,19.05,,3069.3,0,0.457,209.75
102040,Boston/Scientifc,Gastroenterology-Urology Devices,0.302,low,,0.28,1745.71,0,0.181,204.38
34016,battery caps in insulin pumps,General Hospital and Personal Use Devices,0.293,medium,21.32,,901.59,0,0.251,204.81
54574,Omnifit PSL M/S  3Hole Cup,Orthopedic Devices,0.267,high,,0.78,959.16,0,0.294,199.92
49497,OPMI VARIO 700 Surgical Microscope,General and Plastic Surgery Devices,0.151,medium,24.95,-0.03,582.18,0,0.154,
49987,CONFIDENCE SPINAL CEMENT SYSTEM 11CC PLUS KIT,Orthopedic Devices,0.28,medium,,0.58,2560.27,0,0.254,202.91
15236,Device Recall  Zimmer,Orthopedic Devices,0.388,high,,0.93,2817.67,0,0.391,205.56
58116,Device Recall  STAR S4 IR Excimer System (STAR S4 IR),Ophthalmic Devices,0.526,medium,24.63,,3086.93,0,0.438,210.89
100175,Pinnacle Cure Sleeve,General Hospital and Personal Use Devices,0.391,low,24.25,,1986.91,0,0.261,207.53
94689,Device Recall  Angled Side Effect Electrode,Orthopedic Devices,0.112,medium,,0.2,-728.71,0,0.134,199.64
100213,Philips Digital Diagnost,Radiology Devices,0.373,high,27.28,0.7,4175.79,0,0.385,218.65
21205,"Cook brand Zenith AAA Iliac leg graft with the H&L-B; One-Shot Introducer System, preloaded iliac leg graft - distal cuff diameter 18 mm - usable length 37mm - delivery system 16 FR; Catalog no. TFLE-18-37.",Cardiovascular Devices,0.279,high,30.93,0.3,2171.88,0,0.313,204.27
55682,Device Recall  Triage Drugs of Abuse Panel Plus TCA,Clinical Chemistry and Clinical Toxicology Devices,0.131,medium,14.76,,402.27,0,0.155,203.22
21132,Device Recall  Advance Medical Equipment Cover,Radiology Devices,0.483,low,31.57,1.29,5546.92,0,0.325,220.18
59765,"Device Recall  VerSys Hip System, Beaded Fullcoat Stems",Orthopedic Devices,0.228,high,,0.68,136.09,0,0.272,201.26
20807,"NEONATE 1 DISPOSABLE BLOOD PRESSURE CUFF WITH 1 TUBE, a disposable 1 piece cuff for single patient use only.  Sold under the Welch Allyn label with Part #5082-101-1, and sold as part of a multi-pack (1 of each size) with Part #5082-241-9 - firm on label is Welch Allyn, Inc., Skaneateles Falls, NY;  Allegiance ''Tactics'' label with Part #30502-110S, firm on label is Allegiance Healthcare Corp., McGaw Park, IL;  and Arden label with Part #5084-101-1, firm on label is Arden, Skaneateles, NY.",Cardiovascular Devices,0.158,medium,29.66,0.02,434.2,0,0.155,200.28
